,db,table,column,completeness,dataType,dataTypeBool,dataTypeFloat,dataTypeInt,dataTypeStr,dataTypeUnknown,distinctValues,min,max,stdDev,hist,hasHist
516,GoldESP,DEFAULT_PART_REQUESTS,DEFAULT_NAME,0.84210527,String,0,0,0,96,18,68,,,,"[{""value"":""GEN CANOPY SEAL REPL"",""count"":1,""ratio"":0.00877193},{""value"":""GEN2 AIR FILT REPLAC"",""count"":1,""ratio"":0.00877193},{""value"":""NBC FILTER REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""PRIMARY VARISTOR REP"",""count"":3,""ratio"":0.02631579},{""value"":""EXHAUST GASKT CHANGE"",""count"":1,""ratio"":0.00877193},{""value"":""NBC PRI 24V VAR CHK"",""count"":1,""ratio"":0.00877193},{""value"":""GEN#1 F/TANK FILTER"",""count"":1,""ratio"":0.00877193},{""value"":""GEN1 FUEL FILT REPLA"",""count"":1,""ratio"":0.00877193},{""value"":""RTDP FILTER"",""count"":1,""ratio"":0.00877193},{""value"":""EMERGENCY LIGHTS BAT"",""count"":1,""ratio"":0.00877193},{""value"":""GEN V-BELT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""MAIN TANK LVL SENSOR"",""count"":1,""ratio"":0.00877193},{""value"":""NullValue"",""count"":18,""ratio"":0.15789473},{""value"":""REPLACE DRIER ON ACU"",""count"":4,""ratio"":0.03508772},{""value"":""SPARK PLUG REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""GEN1 AIR FILT REPLAC"",""count"":1,""ratio"":0.00877193},{""value"":""GEN 2 V-BELT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""EXP TANK CAP REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""GEN DOOR SEAL REPLAC"",""count"":1,""ratio"":0.00877193},{""value"":""62:30 HR ENG SERVICE"",""count"":4,""ratio"":0.03508772},{""value"":""NBC SEC 24V VAR CHK"",""count"":1,""ratio"":0.00877193},{""value"":""FILT PRI RESIST CHK"",""count"":1,""ratio"":0.00877193},{""value"":""TRANS HEAT FUEL FILT"",""count"":1,""ratio"":0.00877193},{""value"":""GEN AIR FILT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""NBC PRI 230V VARIST"",""count"":3,""ratio"":0.02631579},{""value"":""RH VAC PUMP CHANGE"",""count"":1,""ratio"":0.00877193},{""value"":""ENG FAN BELT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""PC TAB BIOS BATTERY"",""count"":1,""ratio"":0.00877193},{""value"":""FUEL DAMPING TUBE"",""count"":3,""ratio"":0.02631579},{""value"":""PCU STORAGE"",""count"":1,""ratio"":0.00877193},{""value"":""CO DETECTOR REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""GEN FUEL FILT/REP"",""count"":1,""ratio"":0.00877193},{""value"":""NBC SEC 24V VARIST"",""count"":1,""ratio"":0.00877193},{""value"":""IGN LEAD LONG REP"",""count"":1,""ratio"":0.00877193},{""value"":""FIRE DET BAT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""ACU RTN AIR FILT REP"",""count"":1,""ratio"":0.00877193},{""value"":""SEPERATOR FILTER"",""count"":1,""ratio"":0.00877193},{""value"":""NBC PRI VARIST CHK"",""count"":1,""ratio"":0.00877193},{""value"":""NBC PRI 24V VARIST"",""count"":2,""ratio"":0.01754386},{""value"":""GEN INTAKE SEAL REPL"",""count"":1,""ratio"":0.00877193},{""value"":""R BO CURTAIN REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""OIL LEVEL SENSOR"",""count"":3,""ratio"":0.02631579},{""value"":""COLL TANK LVL SENSOR"",""count"":4,""ratio"":0.03508772},{""value"":""TRANS HEAT STRAINER"",""count"":1,""ratio"":0.00877193},{""value"":""GEN DOOR EDGE TRIM"",""count"":1,""ratio"":0.00877193},{""value"":""FRESH AIR FILT (ACU)"",""count"":1,""ratio"":0.00877193},{""value"":""GEN#2 F/TANK FILTER"",""count"":1,""ratio"":0.00877193},{""value"":""FUEL FILTER REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""NBC SEC 230V VARIST"",""count"":2,""ratio"":0.01754386},{""value"":""SILENCER SHOCK MNT"",""count"":5,""ratio"":0.04385965},{""value"":""125 HR ENG SERVICE"",""count"":5,""ratio"":0.04385965},{""value"":""PRS BATT MODULE"",""count"":1,""ratio"":0.00877193},{""value"":""AIR FILTER REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""IGN LEAD SHORT REP"",""count"":1,""ratio"":0.00877193},{""value"":""GEN OIL FILT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""FIRE DETECT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""GEN2 FUEL FILT REPLA"",""count"":1,""ratio"":0.00877193},{""value"":""GEN FUEL FILT REP"",""count"":1,""ratio"":0.00877193},{""value"":""F/TANK FILT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""GENERATOR BATTERY"",""count"":1,""ratio"":0.00877193},{""value"":""GEN GCP PLC BATT"",""count"":1,""ratio"":0.00877193},{""value"":""NBC SEC VARIST CHK"",""count"":1,""ratio"":0.00877193},{""value"":""LH VAC PUMP CHANGE"",""count"":1,""ratio"":0.00877193},{""value"":""RDA DRIVE BELT REP"",""count"":1,""ratio"":0.00877193},{""value"":""SECOND VARISTOR REP"",""count"":2,""ratio"":0.01754386},{""value"":""L BO CURTAIN REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""FILT SEC RESIST CHK"",""count"":1,""ratio"":0.00877193},{""value"":""GEN 1 V-BELT REPLACE"",""count"":1,""ratio"":0.00877193},{""value"":""UAV ENGINE SILENCER"",""count"":1,""ratio"":0.00877193}]",True
517,GoldESP,DEFAULT_PART_REQUESTS,DEFAULT_PART_ID,1.0,String,0,0,0,114,0,119,,,,"[{""value"":""ASE122B9ADD-09AD-478C-BD51-07E4ABC4B10E"",""count"":1,""ratio"":0.00877193},{""value"":""ASE4469392C-68A3-4A57-B0BA-803A4949F20D"",""count"":1,""ratio"":0.00877193},{""value"":""ASE44EF987A-EA1C-4C3A-B0A1-61D11DDC2D28"",""count"":1,""ratio"":0.00877193},{""value"":""ASE17C82EE9-2F08-4107-BFBA-CE3C4F7121A0"",""count"":1,""ratio"":0.00877193},{""value"":""ASE134169B5-F462-468B-B618-DD31CD64E591"",""count"":1,""ratio"":0.00877193},{""value"":""ASE168B6FC685AAE290:-40CBAED4:131A909EFB7:-5919"",""count"":1,""ratio"":0.00877193},{""value"":""ASE87F4AD51-6CF5-4657-969A-269C8B23F618"",""count"":1,""ratio"":0.00877193},{""value"":""ASE1957A28D-2B4F-4F24-89A0-4212047ACF35"",""count"":1,""ratio"":0.00877193},{""value"":""ASE299103AB-EE89-483C-8D3B-9757ABC160F7"",""count"":1,""ratio"":0.00877193},{""value"":""ASE9268E827-A006-4DA6-9E9E-D5E0394F06B3"",""count"":1,""ratio"":0.00877193},{""value"":""ASE414D19AD-6264-496C-8036-786DB3DF881B"",""count"":1,""ratio"":0.00877193},{""value"":""ASE5F13C69C-04E1-4406-AD2F-E6105067F1EE"",""count"":1,""ratio"":0.00877193},{""value"":""ASE0D7B9BE2-8810-41CC-A837-8355B682C102"",""count"":1,""ratio"":0.00877193},{""value"":""ASE89A17E18-B8AC-4EAA-B2B1-63D8AE1440B1"",""count"":1,""ratio"":0.00877193},{""value"":""ASE2D2D3AEE-EF2C-4D43-A71E-9FCF27296A61"",""count"":1,""ratio"":0.00877193},{""value"":""ASE24ADC6E4-FC1D-4F1E-801D-78E979E64E14"",""count"":1,""ratio"":0.00877193},{""value"":""ASE9151A61B-555E-4543-A70E-5A74AE942E0F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE92A9CC3D-4B50-411E-9C6D-318AA259FE8D"",""count"":1,""ratio"":0.00877193},{""value"":""ASEA95D2D06-6EE2-46A5-AD80-90ADBE6E9099"",""count"":1,""ratio"":0.00877193},{""value"":""ASEFDB01BB8-05B6-4719-8A6F-A90275126E9F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8B20C649-B44B-4D26-94EF-4E2D1C323D27"",""count"":1,""ratio"":0.00877193},{""value"":""ASE916D72AF-AD0A-419F-9875-0CC5DAA25854"",""count"":1,""ratio"":0.00877193},{""value"":""ASEACFA6970-CEAF-40A1-B23F-89F55A20DE83"",""count"":1,""ratio"":0.00877193},{""value"":""ASE5680CCE4-AAC6-4BBD-A06D-7F63FC1A7F89"",""count"":1,""ratio"":0.00877193},{""value"":""ASE83C393BE-0ED0-4CF4-841E-25078386EF14"",""count"":1,""ratio"":0.00877193},{""value"":""ASE936998F2-C0AF-4BC9-B7D8-FA8F7617B9D9"",""count"":1,""ratio"":0.00877193},{""value"":""ASEBF4E6B90-80D1-488F-8D91-CBDDBDF2B512"",""count"":1,""ratio"":0.00877193},{""value"":""ASE4FE490A0-2822-45F6-9286-E9451C3E3D1E"",""count"":1,""ratio"":0.00877193},{""value"":""ASE64D36773-006A-4CB0-AFD1-AE0C66E1DC0E"",""count"":1,""ratio"":0.00877193},{""value"":""ASE5D24793B-4255-496B-8430-0DD4395BA5A9"",""count"":1,""ratio"":0.00877193},{""value"":""ASEDB61E731-F466-4AEC-8985-4CE4713FC0FE"",""count"":1,""ratio"":0.00877193},{""value"":""ASE342D71BA-04E2-4FDA-9143-B256677F9789"",""count"":1,""ratio"":0.00877193},{""value"":""ASE120816A8-6ABB-4003-BCA3-EDD9DF7AF655"",""count"":1,""ratio"":0.00877193},{""value"":""ASEBA9DED45-9A77-42F3-BD1E-430000C2CCAB"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8E5526A1-2A73-47C4-A2FA-65AD1F19697C"",""count"":1,""ratio"":0.00877193},{""value"":""ASE992DF320-838B-4074-AF68-D710B399A510"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF0846CCF-A3B5-4C02-9007-65D21A4E5537"",""count"":1,""ratio"":0.00877193},{""value"":""ASE87916992-AB37-4209-B310-635C35FF294E"",""count"":1,""ratio"":0.00877193},{""value"":""ASEE21271EA-8DAF-4351-BAC6-163C2DE2F862"",""count"":1,""ratio"":0.00877193},{""value"":""ASE68105BA5-3E70-41F4-851A-51E8308749AB"",""count"":1,""ratio"":0.00877193},{""value"":""ASE30AD6573-1D1C-4959-95B7-79DAFC8CD327"",""count"":1,""ratio"":0.00877193},{""value"":""ASE9A84CB3A-0B1D-4E8D-B6A3-6658C6DFD806"",""count"":1,""ratio"":0.00877193},{""value"":""ASE00597383-C459-494D-94D3-D58A4C2E9249"",""count"":1,""ratio"":0.00877193},{""value"":""ASECFA8FF2D-6171-49AF-B099-4FA7EEFD8E82"",""count"":1,""ratio"":0.00877193},{""value"":""ASEC9E3BBFD-AE4F-4C64-B190-D5CA6715845C"",""count"":1,""ratio"":0.00877193},{""value"":""ASE11175136-ED54-4210-B2E0-3064BA65657F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE11BFCF5F-F6E6-47AA-BBDD-F421EF975F9C"",""count"":1,""ratio"":0.00877193},{""value"":""ASE168B6FC685AAE290:-40CBAED4:131A909EFB7:-4856"",""count"":1,""ratio"":0.00877193},{""value"":""ASE1D2874AF-6D01-45A9-8CA8-9DA0008D3A94"",""count"":1,""ratio"":0.00877193},{""value"":""ASE4245B5B8-77DB-43A7-B590-49B9209D6342"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8496DA77-624C-4E2B-8D1F-6B2F781386F1"",""count"":1,""ratio"":0.00877193},{""value"":""ASE19511CBB-5147-48D7-9682-257F8C28D0AE"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF612D326-E96B-4F0B-875F-3ECD0B4F51AA"",""count"":1,""ratio"":0.00877193},{""value"":""ASEAF3EE9E4-6217-4355-8F8D-ADCCCA5727E4"",""count"":1,""ratio"":0.00877193},{""value"":""ASE6D42D47F-B94F-4338-8591-011191230A72"",""count"":1,""ratio"":0.00877193},{""value"":""ASE496A38B8-08EE-482F-AF15-EB53C56C2E6B"",""count"":1,""ratio"":0.00877193},{""value"":""ASEB01A2F52-0D84-45B1-8BC7-646D3365C3B3"",""count"":1,""ratio"":0.00877193},{""value"":""ASE752CC5D9-5E82-424B-8AC3-1EAFF7E3BC2B"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF53EE4C1-9BC3-4139-8D5C-0F11F82F7EBB"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF8C44853-8AF2-4741-89BB-E8132050179A"",""count"":1,""ratio"":0.00877193},{""value"":""ASE528D534D-3744-4CC8-A3D4-43CF6D885B8E"",""count"":1,""ratio"":0.00877193},{""value"":""ASEBEF39DB8-209A-4AEF-8456-79EAED1AB9B9"",""count"":1,""ratio"":0.00877193},{""value"":""ASEBFD8C5F7-FD35-436B-B2DA-22E3FE30AFDA"",""count"":1,""ratio"":0.00877193},{""value"":""ASE6C03C202-7647-471A-9F29-43FDA535100F"",""count"":1,""ratio"":0.00877193},{""value"":""ASEB6BA1647-53D3-499B-A4B5-7BA67EA51383"",""count"":1,""ratio"":0.00877193},{""value"":""ASEAB295BDC-F58F-4875-9FCE-139AA8F4EAE7"",""count"":1,""ratio"":0.00877193},{""value"":""ASE7643F626-4002-426C-A2F2-DCEB6C3C659A"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8FA438AF-54DF-446F-AA72-A268A43F5FA1"",""count"":1,""ratio"":0.00877193},{""value"":""ASEC02FC9DC-1E26-42FC-998C-2CF4380044C2"",""count"":1,""ratio"":0.00877193},{""value"":""ASE90274406-A4B8-465D-A6E9-50717F91E9A8"",""count"":1,""ratio"":0.00877193},{""value"":""ASE2914EB68-6CB1-456F-9CA3-CE325917C79F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE5BAFCBC0-AE2E-424A-9A2E-AB7B787FE610"",""count"":1,""ratio"":0.00877193},{""value"":""ASE46B13579-24B9-4710-9CF6-C84C6E0BB40D"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8666DF5B-6E48-42D8-A383-2327151D27D4"",""count"":1,""ratio"":0.00877193},{""value"":""ASEEBD0CB82-057E-4567-B1C1-EEF790AF7635"",""count"":1,""ratio"":0.00877193},{""value"":""ASEDB781CE4-848D-484D-982D-0E03142A7039"",""count"":1,""ratio"":0.00877193},{""value"":""ASEEC9141FB-94FE-4677-B1F9-D9766168B328"",""count"":1,""ratio"":0.00877193},{""value"":""ASEB1CC3EF5-4340-4E64-BB3C-1F85B2378D59"",""count"":1,""ratio"":0.00877193},{""value"":""ASE42C30E21-9D34-4763-A86E-7D4976D669B8"",""count"":1,""ratio"":0.00877193},{""value"":""ASE929523EA-A8C2-422C-8BEE-2BCB1D69EC67"",""count"":1,""ratio"":0.00877193},{""value"":""ASE5A820CEB-8C7C-459C-BA74-638F0E00FF37"",""count"":1,""ratio"":0.00877193},{""value"":""ASE754B6D15-34B9-4B99-9A0D-DC80834F4BA2"",""count"":1,""ratio"":0.00877193},{""value"":""ASE9A801A00-C390-48D7-92CA-632E9B6E8436"",""count"":1,""ratio"":0.00877193},{""value"":""ASEB24DD02B-18E8-4725-B39F-D6DA40CE950F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE95E8596A-BC10-43FB-A7DB-2C7BB43FE19B"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8BECB270-81DC-4A56-812C-D2AD00B6A354"",""count"":1,""ratio"":0.00877193},{""value"":""ASE67AB37D9-65EC-49B3-87F3-AC0B55E8B20D"",""count"":1,""ratio"":0.00877193},{""value"":""ASED97738BE-859E-4429-9270-5327DBE34A4B"",""count"":1,""ratio"":0.00877193},{""value"":""ASE9A79DDB2-455A-456E-985C-25C863EF335C"",""count"":1,""ratio"":0.00877193},{""value"":""ASE904254B2-1DBB-4D26-A2E2-7D8092C1C293"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF5FCB7F6-7B6C-4317-A27B-53E062F9714F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8D01A77C-AD31-4E65-B0CF-31EFB9CD2C33"",""count"":1,""ratio"":0.00877193},{""value"":""ASEC54E6904-5801-4C0A-ACB7-20B34C58ED81"",""count"":1,""ratio"":0.00877193},{""value"":""ASEAD8444D7-3273-4471-ADEA-4D5BAB96EC13"",""count"":1,""ratio"":0.00877193},{""value"":""ASEDC8DF040-F553-402B-9D1B-E29E2FB3507C"",""count"":1,""ratio"":0.00877193},{""value"":""ASE4A74CC24-654B-4D65-86E5-27CBED894638"",""count"":1,""ratio"":0.00877193},{""value"":""ASE118C5963-0232-4C6A-8B31-88DDC5680D31"",""count"":1,""ratio"":0.00877193},{""value"":""ASE2C1A7AB2-C45F-43D4-9E61-FBABC1507E5A"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF2A36552-1DA8-4FF2-95E0-1B7B54F3D954"",""count"":1,""ratio"":0.00877193},{""value"":""ASE2C424D81-4C1C-4509-B0D5-0BDCD5736E91"",""count"":1,""ratio"":0.00877193},{""value"":""ASE7CC2268A-E587-42A0-B574-5C19CFE0CB06"",""count"":1,""ratio"":0.00877193},{""value"":""ASEBD8973FB-2971-4D35-8FD3-79AA08E04B4F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE6367D513-EA3E-4095-BD7A-D9CAEAD5F677"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF6826FF3-C8DF-46F3-B000-DDA82ED9769F"",""count"":1,""ratio"":0.00877193},{""value"":""ASE55FE2CD2-A077-4C43-B27F-1C1D2587035B"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF138E23E-D77E-491B-9ED5-772D1DAC9B57"",""count"":1,""ratio"":0.00877193},{""value"":""ASE94AE6FC1-3A14-4E49-B700-8F742CD599DA"",""count"":1,""ratio"":0.00877193},{""value"":""ASE18E63F4A-8377-4603-9BF1-9B1F218C91BA"",""count"":1,""ratio"":0.00877193},{""value"":""ASE58F581AC-44B4-4C41-BBA6-943075CA9746"",""count"":1,""ratio"":0.00877193},{""value"":""ASE7F73A880-0038-4185-A590-A0533B46B7EA"",""count"":1,""ratio"":0.00877193},{""value"":""ASE426ED5B0-258A-4F1A-B22C-DE1FC72C1486"",""count"":1,""ratio"":0.00877193},{""value"":""ASE9ECE1E57-8F15-4C8E-94D2-209183C2A85B"",""count"":1,""ratio"":0.00877193},{""value"":""ASE63C2E690-3B9B-4957-A2F0-C64FD3DFFAF0"",""count"":1,""ratio"":0.00877193},{""value"":""ASEF4E7CA98-CAEA-4297-A5E1-7FE543A72EF8"",""count"":1,""ratio"":0.00877193}]",True
518,GoldESP,DEFAULT_PART_REQUESTS,DEFAULT_WORK_STEP_ID,0.15789473,String,0,0,0,18,96,18,,,,"[{""value"":""ASEF76268E2-00FE-4164-93E4-61B8EEC17062"",""count"":1,""ratio"":0.00877193},{""value"":""ASE3AA704CE-E44C-4043-8E64-FA9633A73F28"",""count"":1,""ratio"":0.00877193},{""value"":""ASE98B4F3FE-BAC3-4E64-A7B6-D2F15E0D863C"",""count"":1,""ratio"":0.00877193},{""value"":""NullValue"",""count"":96,""ratio"":0.84210527},{""value"":""ASE55AC3E83-2FAB-4DB5-9D55-EDAFC16E05A2"",""count"":1,""ratio"":0.00877193},{""value"":""ASE084B6A62-D3C2-4F2F-B04B-5F6451A4CC6C"",""count"":1,""ratio"":0.00877193},{""value"":""ASE1B549423-E3C9-4CB8-B0A0-8997A142C2B2"",""count"":1,""ratio"":0.00877193},{""value"":""ASE7412B903-4737-4234-B794-6D43D78685BF"",""count"":1,""ratio"":0.00877193},{""value"":""ASE6E0311A3-EA3F-40A2-9D34-0A12F40A4208"",""count"":1,""ratio"":0.00877193},{""value"":""ASE0B0111A0-2A4B-4871-93F5-DC148CE49BD1"",""count"":1,""ratio"":0.00877193},{""value"":""ASE8E29D9A9-6E8A-47F7-B65C-C4AF1731ADF2"",""count"":1,""ratio"":0.00877193},{""value"":""ASEE3C59B19-A48C-4EAB-954A-D1A04CEADAE8"",""count"":1,""ratio"":0.00877193},{""value"":""ASE168B6FC685AAE290:-40CBAED4:131A909EFB7:-4857"",""count"":1,""ratio"":0.00877193},{""value"":""ASEE7ABD72D-06CE-43D8-A4F1-C047200DF9CC"",""count"":1,""ratio"":0.00877193},{""value"":""ASE86D8AB42-C5CD-483D-9B01-A11491269569"",""count"":1,""ratio"":0.00877193},{""value"":""ASE011991FD-3513-41A3-8D56-2679E25BC3D4"",""count"":1,""ratio"":0.00877193},{""value"":""ASECEE2F9B6-3164-4D7E-884A-C533BC0CE924"",""count"":1,""ratio"":0.00877193},{""value"":""ASE4B007A09-0A37-48FA-8767-50B280BC8DED"",""count"":1,""ratio"":0.00877193},{""value"":""ASEDF796455-67B0-4719-9757-CDA79EA3B7E8"",""count"":1,""ratio"":0.00877193}]",True
519,GoldESP,DEFAULT_PART_REQUESTS,DESIGNED_POSITION_ID,0.0,Unknown,0,0,0,0,114,0,,,,,False
520,GoldESP,DEFAULT_PART_REQUESTS,DRAWING_NO,0.0,Unknown,0,0,0,0,114,0,,,,,False
521,GoldESP,DEFAULT_PART_REQUESTS,EDWEFFECTIVEFROMTS,1.0,String,0,0,0,114,0,1,,,,"[{""value"":""16-DEC-20"",""count"":114,""ratio"":1.0}]",True
522,GoldESP,DEFAULT_PART_REQUESTS,EDWEFFECTIVETOTS,0.0,Unknown,0,0,0,0,114,0,,,,,False
523,GoldESP,DEFAULT_PART_REQUESTS,EDWLOADTS,1.0,String,0,0,0,114,0,1,,,,"[{""value"":""16-DEC-20"",""count"":114,""ratio"":1.0}]",True
524,GoldESP,DEFAULT_PART_REQUESTS,EDWSEQ_NO,1.0,Integral,0,0,0,0,0,1,1.0,1.0,0.0,"[{""value"":""1"",""count"":114,""ratio"":1.0}]",True
525,GoldESP,DEFAULT_PART_REQUESTS,EDWSOFT_DEL_IND,1.0,Integral,0,0,0,0,0,1,0.0,0.0,0.0,"[{""value"":""0"",""count"":114,""ratio"":1.0}]",True
526,GoldESP,DEFAULT_PART_REQUESTS,EDWSTG_ROW_OP,1.0,Integral,0,0,0,0,0,1,1.0,1.0,0.0,"[{""value"":""1"",""count"":114,""ratio"":1.0}]",True
527,GoldESP,DEFAULT_PART_REQUESTS,EXPIRATION_DATE,0.0,Unknown,0,0,0,0,114,0,,,,,False
528,GoldESP,DEFAULT_PART_REQUESTS,FIND_NO,0.0,Unknown,0,0,0,0,114,0,,,,,False
529,GoldESP,DEFAULT_PART_REQUESTS,HELD_UNTIL_DATE,0.0,Unknown,0,0,0,0,114,0,,,,,False
530,GoldESP,DEFAULT_PART_REQUESTS,ISSUE_TO_ORDER_NO,0.0,Unknown,0,0,0,0,114,0,,,,,False
531,GoldESP,DEFAULT_PART_REQUESTS,LAST_CHANGED_BY,0.12280702,String,0,0,0,14,100,2,,,,"[{""value"":""NullValue"",""count"":100,""ratio"":0.877193},{""value"":""EAMRW3B2"",""count"":13,""ratio"":0.114035085},{""value"":""EAMRW3B3"",""count"":1,""ratio"":0.00877193}]",True
532,GoldESP,DEFAULT_PART_REQUESTS,LAST_CHANGED_ON,0.12280702,String,0,0,0,14,100,3,,,,"[{""value"":""04-APR-13"",""count"":7,""ratio"":0.06140351},{""value"":""20-MAR-13"",""count"":5,""ratio"":0.04385965},{""value"":""19-DEC-11"",""count"":2,""ratio"":0.01754386},{""value"":""NullValue"",""count"":100,""ratio"":0.877193}]",True
533,GoldESP,DEFAULT_PART_REQUESTS,NEED_DATE,0.0,Unknown,0,0,0,0,114,0,,,,,False
