id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
87,2,AIRCRAFT_READINESS_LOGS,length,ITEM_ID,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
88,2,AIRCRAFT_READINESS_LOGS,length,LAST_CHANGED_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
89,2,AIRCRAFT_READINESS_LOGS,length,OVERRIDE_BY,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
90,2,AIRCRAFT_READINESS_LOGS,length,POSSESSED,,,,"{\"max\": 1}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
91,2,AIRCRAFT_READINESS_LOGS,length,READINESS_STATE_CODE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
92,2,AIRCRAFT_READINESS_LOGS,in,READINESS_STATE_CODE,,,,"{\"dictionary\": \"READINESS_STATE_CODES\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
93,2,AIRCRAFT_READINESS_LOGS,length,SEGREGATION_CODE,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
101,2,AIRCRAFT_TYPES,unique,AIRCRAFT_TYPE,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
102,2,AIRCRAFT_TYPES,length,AIRCRAFT_TYPE,,,,"{\"max\": 2}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
103,2,AIRCRAFT_TYPES,in,AIRCRAFT_TYPE,,,,"{\"dictionary\": \"GOLD_AIRCRAFT_TYPE\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
105,2,AIRCRAFT_TYPES,in_sync,AIRCRAFT_TYPE,,,,"{\"with\": \"gldraw.AIRCRAFT_TYPE_TBL.AIRCRAFT_TYPE\", \"values\": \"this\", \"keys\": [\"AIRCRAFT_TYPE\"]}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
104,2,AIRCRAFT_TYPES,length,DESCRIPTION,,,,"{\"max\": 20}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
94,2,AIRCRAFT_TYPE_PARTS,unique,AIRCRAFT_TYPE,,,,,2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
95,2,AIRCRAFT_TYPE_PARTS,length,AIRCRAFT_TYPE,,,,"{\"max\": 2}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
96,2,AIRCRAFT_TYPE_PARTS,in,AIRCRAFT_TYPE,,,,"{\"dictionary\": \"GOLD_AIRCRAFT_TYPE\"}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
100,2,AIRCRAFT_TYPE_PARTS,in_sync,AIRCRAFT_TYPE,,,,"{\"with\": \"gldraw.AIRCRAFT_TYPE_PARTS_TBL.AIRCRAFT_TYPE\", \"values\": \"this\", \"keys\": [\"AIRCRAFT_TYPE\"]}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
97,2,AIRCRAFT_TYPE_PARTS,length,DESCRIPTION,,,,"{\"max\": 40}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
98,2,AIRCRAFT_TYPE_PARTS,length,PRIME_CAGE,,,,"{\"max\": 5}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
99,2,AIRCRAFT_TYPE_PARTS,length,PRIME_PART,,,,"{\"max\": 50}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
74,2,AIR_STORES_HOLDINGS,length,CONDITION,,,,"{\"max\": 4}",2023-10-24T00:00:00.000Z,dq,2023-10-24T00:00:00.000Z,dq,,
