id,data_source_id,table_name,rule_type,column_names,column_match_expr,comment,tags,parameters,created_at,created_by,updated_at,updated_by,deleted_at,deleted_by
552,1,CATALOG_MAPPINGS_TBL,length,CHANGE_TYPE,,,,"{\"max\": 1}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
550,1,CATALOG_MAPPINGS_TBL,complete,LSAR_ALC,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
546,1,CATALOG_MAPPINGS_TBL,complete,LSAR_EIAC,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
547,1,CATALOG_MAPPINGS_TBL,length,LSAR_EIAC,,,,"{\"max\": 20}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
548,1,CATALOG_MAPPINGS_TBL,complete,LSAR_LCN,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
549,1,CATALOG_MAPPINGS_TBL,length,LSAR_LCN,,,,"{\"max\": 18}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
542,1,CATALOG_MAPPINGS_TBL,complete,PART,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
543,1,CATALOG_MAPPINGS_TBL,length,PART,,,,"{\"max\": 50}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
553,1,CATALOG_MAPPINGS_TBL,complete,RECORDED_ON,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
556,1,CATALOG_MAPPINGS_TBL,complete,RUN_ON,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
215,1,CATEGORIES_OF_INSTRUMENT_DEL_TBL,complete,CATEGORY_OF_INSTRUMENT,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
216,1,CATEGORIES_OF_INSTRUMENT_DEL_TBL,length,CATEGORY_OF_INSTRUMENT,,,,"{\"max\": 12}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
214,1,CATEGORIES_OF_INSTRUMENT_VW,length,AIRCRAFT,,,,"{\"max\": 1}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
211,1,CATEGORIES_OF_INSTRUMENT_VW,complete,CATEGORY_OF_INSTRUMENT,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
212,1,CATEGORIES_OF_INSTRUMENT_VW,length,CATEGORY_OF_INSTRUMENT,,,,"{\"max\": 12}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
213,1,CATEGORIES_OF_INSTRUMENT_VW,length,DESCRIPTION,,,,"{\"max\": 60}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1208,1,CERTIFICATION_POINTS_DEL_TBL,complete,CERT_POINT_REF,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1209,1,CERTIFICATION_POINTS_DEL_TBL,length,CERT_POINT_REF,,,,"{\"max\": 100}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1199,1,CERTIFICATION_POINTS_TBL,complete,CERT_POINT_REF,,,,,2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1200,1,CERTIFICATION_POINTS_TBL,length,CERT_POINT_REF,,,,"{\"max\": 100}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
1201,1,CERTIFICATION_POINTS_TBL,in,CERT_POINT_REF,,,,"{\"dictionary\": \"GOLD_CERT_POINT_REF\"}",2023-12-19T00:00:00.000Z,dq,2023-12-19T00:00:00.000Z,dq,,
